Region,,,EU,EU,EU,EU,EU,EU,EU,RoW,RoW,RoW,RoW,RoW,RoW,RoW,USA,USA,USA,USA,USA,USA,USA,Russia,Russia,Russia,Russia,Russia,Russia,Russia,Norway,Norway,Norway,Norway,Norway,Norway,Norway,Latin America,Latin America,Latin America,Latin America,Latin America,Latin America,Latin America,Africa,Africa,Africa,Africa,Africa,Africa,Africa,Middle East,Middle East,Middle East,Middle East,Middle East,Middle East,Middle East
Level,,,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category
Item,,,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob)
USA,Commodity,products of Vegetable oils and fats,51533234.23176952,327783.2075382015,99550.98209181476,0.0,2918876.30074672,0.0,0.0,446247269.7823279,0.0122751674063691,1367.9205255627155,0.0,30150252.810407303,0.0,0.0,3822002593.014015,0.0,0.0,0.0,36434830.69176758,0.0,0.0,48432.66449029682,0.0,0.0,0.0,474.4122504446095,0.0,0.0,1042436.3162086864,0.0,0.0,0.0,7351.813689614629,0.0,0.0,94610459.81790332,0.0,0.0,0.0,0.0,0.0,0.0,263105275.4024309,2.188642330465006,2258.9276818195585,0.0,0.0,0.0,0.0,128661416.46526045,2.238783111131751,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Dairy products,24860540.22113502,41491.680715631184,13475.657256054903,0.0,135267.0745312387,0.0,0.0,1371822950.4964,41582.623343930856,31574.796432405943,0.0,50922350.571417466,0.0,0.0,53077466617.243225,0.0,0.0,0.0,192836541.08550367,0.0,0.0,1054534.39820252,0.0,0.0,0.0,27596.914912714503,0.0,0.0,1051915.0267719375,0.0,0.0,0.0,1637.7038057186387,0.0,0.0,515381064.8333788,0.0,0.0,0.0,0.0,0.0,0.0,40508534.17986666,9.993576848413769,281.96363638433706,0.0,0.0,0.0,0.0,269596061.5986711,146.82764127484097,62.2755668028466,0.0,0.0,0.0,0.0
USA,Commodity,Processed rice,7043817.284934326,6595.064104797238,191544.16358971095,0.0,22067.94082864384,0.0,0.0,101198408.90015157,3427.852469607905,25511.91380273593,0.0,1533692.3081576244,0.0,0.0,930320331.729736,0.0,0.0,0.0,2751346.91335409,0.0,0.0,254181.15577018348,0.0,0.0,0.0,174.86539189273978,0.0,0.0,1117332.5591157018,0.0,0.0,0.0,97.378875199351,0.0,0.0,235333171.6706283,0.0,0.0,0.0,0.0,0.0,0.0,39170532.18232957,48.0337100301734,98.9672545071976,0.0,0.0,0.0,0.0,267271796.0320308,9945.499821201318,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Sugar,23316876.748699352,1210397.3611026558,14848.701479245048,0.0,277544.51620887505,0.0,0.0,53644671.7493699,0.0142390040057686,73.98333994382678,0.0,1056279.6863240662,0.0,0.0,3146263851.944968,0.0,0.0,0.0,16478674.59202084,0.0,0.0,152874.7395604014,0.0,0.0,0.0,11969.028118549895,0.0,0.0,142610.7410014929,0.0,0.0,0.0,5681.82347221413,0.0,0.0,12083717.179286815,0.0,0.0,0.0,0.0,0.0,0.0,1702753.2035818328,0.0403114219742257,0.0,0.0,0.0,0.0,0.0,5934813.8841034975,0.4520608767602733,99.48958426613986,0.0,0.0,0.0,0.0
USA,Commodity,Food products nec,1180421841.338658,19795356.66417603,710891.3829289488,0.0,17943070.707075167,0.0,0.0,21869579297.150967,958499.995346051,32666141.983911313,0.0,213588552.92860457,0.0,0.0,255026860651.32767,0.0,0.0,0.0,650801164.9458365,0.0,0.0,104538825.39386444,0.0,0.0,0.0,2455652.0372503647,0.0,0.0,72737062.02277386,0.0,0.0,0.0,243551.8388291933,0.0,0.0,3485827950.59571,0.0,0.0,0.0,0.0,0.0,0.0,344492531.15064365,226.23924815999789,1374802.95461001,0.0,0.0,0.0,0.0,1816884422.9034815,29201.970003371986,11921420.118912935,0.0,0.0,0.0,0.0
USA,Commodity,Beverages,539851513.4567325,5043455.480653077,188799.32417709407,0.0,22098748.04853347,0.0,0.0,7379224374.949892,99294.03558826438,808717.0667978672,0.0,42130255.63635183,0.0,0.0,95118546115.56113,0.0,0.0,0.0,390920825.388514,0.0,0.0,20372688.3364607,0.0,0.0,0.0,0.0,0.0,0.0,28118711.65181309,0.0,0.0,0.0,125041.3696299232,0.0,0.0,1496207612.3049724,0.0,0.0,0.0,0.0,0.0,0.0,126934534.75389072,79.46236740116933,1060.620776785434,0.0,0.0,0.0,0.0,426727341.4266206,380.5870631215126,236.55920103298743,0.0,0.0,0.0,0.0
USA,Commodity,Fish products,214990839.81276402,574482.490164569,3799701.740207027,0.0,2806367.282045802,0.0,0.0,3911785003.987425,22645.95950291106,33848.951411931295,0.0,49573385.30416168,0.0,0.0,3725904531.757072,0.0,0.0,0.0,114598534.82687823,0.0,0.0,705391.7807875415,0.0,0.0,0.0,7469.649110418146,0.0,0.0,12640410.297168355,0.0,0.0,0.0,48692.006251607774,0.0,0.0,34369140.70864062,0.0,0.0,0.0,0.0,0.0,0.0,39676116.47081272,28.03850230047316,2061.257897227528,0.0,0.0,0.0,0.0,69255860.09745984,1931.499658182459,52.00488001861008,0.0,0.0,0.0,0.0
USA,Commodity,Tobacco products (16),16932815.379208367,1994.3360401949544,0.0,0.0,78079.26650690874,0.0,0.0,54835134.784563996,0.0133113287537273,0.0,0.0,359786.29492772295,0.0,0.0,62181907098.65177,0.0,0.0,0.0,97295350.18358202,0.0,0.0,14852436.945279442,0.0,0.0,0.0,141425.05667788882,0.0,0.0,316175.69857703964,0.0,0.0,0.0,0.0,0.0,0.0,78725065.70031658,0.0,0.0,0.0,0.0,0.0,0.0,2326985.551583929,0.0062771061682296,0.0,0.0,0.0,0.0,0.0,25445935.44216538,0.1501620350123562,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Textiles (17),411841257.7581228,1424879.29564258,695028.4939323785,9598048.524086345,6924423.831457764,0.0,0.0,3199300971.0669093,1570466.3208301896,1035825.7559895844,32631865.901056577,208906214.0487543,0.0,0.0,39423387262.6602,0.0,0.0,193677714.3390683,663440345.1108341,0.0,0.0,17999795.030263796,0.0,20087.458554038025,0.0,799540.6158601939,0.0,0.0,12463764.081128836,0.0,0.0,166865.972130491,353806.2431040087,0.0,0.0,2014730019.4349303,0.0,0.0,86885467.55451472,0.0,0.0,0.0,102290886.48167685,156.999368022563,16363.83810764642,6494361.696751997,0.0,0.0,0.0,122563191.66979475,9667.239642594755,271098.90305646585,20636422.809836604,0.0,0.0,0.0
USA,Commodity,Wearing apparel; furs (18),282946709.2942259,31505.569971114946,71281.47670387592,144545.57723825122,2770174.6695843223,0.0,0.0,3221678259.337276,205812.61298144984,2013987.2699200043,3917408.8264464703,6130931.689403407,0.0,0.0,51524457711.956505,0.0,0.0,0.0,166773251.96313474,0.0,0.0,22505871.730204925,0.0,14548.898795849796,0.0,0.0,0.0,0.0,6944400.527743931,0.0,0.0,0.0,0.0,0.0,0.0,1132194058.1693122,0.0,0.0,2047454.7094077517,0.0,0.0,0.0,139889047.11430362,103.30674427073372,76.64831563060736,0.0,0.0,0.0,0.0,355574314.8917088,1588.2883949975571,1259085.3117202194,0.0,0.0,0.0,0.0
USA,Commodity,Leather and leather products (19),238652007.77275902,63194.21769469377,187982.57576158037,487494.7053119644,8452490.9586507,0.0,0.0,1772182775.8867798,996320.5305783477,512393.7723288437,138232.24498722405,14503665.665238716,0.0,0.0,4449080615.00572,0.0,0.0,0.0,271683697.2901429,0.0,0.0,7051370.054103668,0.0,4609.176293536827,0.0,9108.823122570227,0.0,0.0,4289587.772653249,0.0,0.0,0.0,0.0,0.0,0.0,250112571.16792652,0.0,0.0,0.0,0.0,0.0,0.0,28263380.193985283,0.4015243888625004,356.3441226042344,0.0,0.0,0.0,0.0,108873292.66064668,3.019058958618833,47.2541213107441,0.0,0.0,0.0,0.0
USA,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),59575004.500096545,0.0,0.0,20398003.991701763,28203001.950818628,0.0,0.0,344991098.6105478,1308.8932642122202,67015.48436357973,279568133.91036564,53545493.27077711,0.0,0.0,8549538336.1101885,0.0,0.0,2236505601.5439672,1973351559.493099,0.0,0.0,100215.82052479975,0.0,0.0,739748.8847754357,127641.9248975084,0.0,0.0,384.4951218957254,0.0,0.0,44641.501698141146,149325.3378241738,0.0,0.0,32281926.909066133,0.0,0.0,19348779.431665126,0.0,0.0,0.0,3120427.4425567696,0.013484415322001,77.40092598011302,2668536.7965173954,0.0,0.0,0.0,14521287.006153144,0.171468785936392,835.0474119859737,32711383.22385822,0.0,0.0,0.0
USA,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Pulp,0.0,0.0,95090.97535529312,0.7390643139331105,11956070.554630531,0.0,0.0,0.0,10218244.405338043,20466632.25252151,0.0,52149997.81416601,0.0,0.0,0.0,0.0,0.0,0.0,102271821.9131832,0.0,0.0,0.0,0.0,0.0,0.0,8148230.0741631165,0.0,0.0,0.0,0.0,0.0,0.0,90703.64879472544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0682162653214,75830.62729063297,0.0,0.0,0.0,0.0,0.0,2400756.908756724,179184.1648218283,52568.57396374951,0.0,0.0,0.0
USA,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Paper and paper products,128862159.90533051,0.0,1490044.3147630047,43.44926168619948,28844608.31969065,0.0,0.0,3241752713.3267045,9112492.33238325,7907148.237278096,0.0,152699825.34261605,0.0,0.0,50283294679.24018,0.0,0.0,0.0,238120169.11493635,0.0,0.0,5516843.772808559,0.0,0.0,0.0,1062049.4153141312,0.0,0.0,3412933.8006205866,0.0,0.0,0.0,0.0,0.0,0.0,687368364.5632584,0.0,0.0,0.0,0.0,0.0,0.0,85076516.17868522,101.64094729920176,61.72344884079273,0.0,0.0,0.0,0.0,171031502.84716275,1993.744070518611,56641.69112857085,0.0,0.0,0.0,0.0
USA,Commodity,Printed matter and recorded media (22),78897508.80068174,295403.22354114,662295.629299595,9213662.416270461,910498.4810064223,0.0,0.0,2483975002.687053,15263044.342724334,21968284.89569201,144649147.2958341,19971928.188817758,0.0,0.0,84502942721.5032,0.0,0.0,0.0,218358580.26902732,0.0,0.0,4022219.777906457,0.0,0.0,33365.28776020532,43015.77365229,0.0,0.0,0.0,0.0,8518.394952071796,0.0,0.0,0.0,0.0,82663177.48567675,1412.7607904336078,302.1387664674681,863400.8562769996,0.0,0.0,0.0,17824312.190215886,374.5351689740919,5237.847150567001,493179.4273869913,0.0,0.0,0.0,104726870.34508912,16186.178539265848,351310.9740173342,7033206.222776193,0.0,0.0,0.0
USA,Commodity,Coke Oven Coke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.87281845858325,0.0113752067106053,23.97323029706484,0.0,2004512.8259967181,0.0,0.0,0.0,0.0,0.0,0.0,92390.93117680076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208464.1313867228,0.0214259689086875,28.91172844681752,0.0,0.0,0.0,0.0,28477817.44717564,5.657583455230318,6912.227524215098,0.0,0.0,0.0,0.0
USA,Commodity,Gas Coke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Coal Tar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.90378620700994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Motor Gasoline,1144984155.2780867,1752.5040016352566,34645.75207695372,0.0,8598040.061722271,0.0,0.0,14253583982.092436,2452772.468112455,4290323.1769507695,0.0,542453894.6662321,0.0,0.0,157663843942.12024,0.0,0.0,0.0,72772680.57338233,0.0,0.0,4322958.859471779,0.0,27193.97488402001,0.0,143264.7552621597,0.0,0.0,15232384.352262933,0.0,0.0,0.0,199721.4579784685,0.0,0.0,7445885466.711054,0.0,0.0,0.0,0.0,0.0,0.0,455775384.2096014,341.190727443702,7014.990639535127,0.0,0.0,0.0,0.0,233939422.1245516,4854.733142119159,51628.24498543438,0.0,0.0,0.0,0.0
USA,Commodity,Aviation Gasoline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7683487.3865123615,0.0,0.0,0.0,2319405.7502936823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Gasoline Type Jet Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Kerosene Type Jet Fuel,9203727.15418384,0.0,2666.3821100172986,0.0,1005158.3693809134,0.0,0.0,12922860.34932,4733.387696831395,19549.55521738775,0.0,100396550.50235373,0.0,0.0,815480906.2225937,0.0,0.0,0.0,77880291.37890238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228145.5980752509,0.0,0.0,0.0,55996.472592717786,0.0,0.0,90000926.2451619,0.0,0.0,0.0,0.0,0.0,0.0,3705055.104992525,64.44477329626295,424.6884394462584,0.0,0.0,0.0,0.0,3003738.1624468327,946.0969158695896,889.4506693774615,0.0,0.0,0.0,0.0
USA,Commodity,Kerosene,13565932.091677016,0.0,0.0,0.0,499111.17806250096,0.0,0.0,65616644.69287456,0.0,0.0,0.0,319310.17737985536,0.0,0.0,655535425.2223812,0.0,0.0,0.0,860026.8322365023,0.0,0.0,0.0008261077231508,0.0,0.0,0.0,0.0,0.0,0.0,0.0193509369287593,0.0,0.0,0.0,0.0,0.0,0.0,151977596.08296755,0.0,0.0,0.0,0.0,0.0,0.0,5968621.457756731,0.0,0.0,0.0,0.0,0.0,0.0,2994394.2924085315,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Gas/Diesel Oil,825499778.290973,8309.135872096971,137189.28600383195,0.0,29041725.90556874,0.0,0.0,8044502767.256622,18054725.17001263,15788926.919203307,0.0,2234251954.066601,0.0,0.0,33350779828.62361,0.0,0.0,0.0,32702521.02889954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8628815.101241494,0.0,0.0,0.0,832400.1203749221,0.0,0.0,4450131422.57177,0.0,0.0,0.0,0.0,0.0,0.0,176612102.16331908,1123.1698635887196,159625.84085387687,0.0,0.0,0.0,0.0,201888694.9446088,23420.924770408383,281629.726606313,0.0,0.0,0.0,0.0
USA,Commodity,Heavy Fuel Oil,52755080.231643915,0.0,822.4250291925671,0.0,11793869.267848438,0.0,0.0,556604676.4740995,0.0,1031.6030911863502,0.0,568089996.5730976,0.0,0.0,0.0,0.0,0.0,0.0,2771179.4328539963,0.0,0.0,59845.0335915016,0.0,0.0,0.0,123121.48737153228,0.0,0.0,0.0,0.0,0.0,0.0,96762.68440787894,0.0,0.0,386695039.1758843,0.0,0.0,0.0,0.0,0.0,0.0,39896878.437907375,0.0,2426.567854175648,0.0,0.0,0.0,0.0,14165302.824464582,0.0,2437.253090695266,0.0,0.0,0.0,0.0
USA,Commodity,Refinery Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Liquefied Petroleum Gases (LPG),72599741.53503689,239.02562988701536,3101.439455698282,0.0,1531456.369121295,0.0,0.0,3289067863.30605,4173.528074228198,26139.768229830024,0.0,42184103.70538953,0.0,0.0,6745405259.571691,0.0,0.0,0.0,60294105.38851145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23569112.63138665,0.0,0.0,0.0,561119.790864072,0.0,0.0,721679848.934049,0.0,0.0,0.0,0.0,0.0,0.0,155214837.7755138,172.78483407281104,1472.3344475349031,0.0,0.0,0.0,0.0,174015658.39715996,174300.1907272528,159825.80297719923,0.0,0.0,0.0,0.0
USA,Commodity,Refinery Feedstocks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Ethane,0.0,0.0,0.0,0.0,1596703.3746353535,0.0,0.0,5084.374583296,0.0,0.0,0.0,229333058.4380267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021875430383243,0.0,0.0,0.0,0.0,0.0,0.0,6892684.557544141,0.0,0.0,1187.6676802932411,0.0,0.0,0.0,0.0,0.0,0.0,133164.2693683039,0.0,0.0,0.0,0.0,0.0,0.0,224.41186864039676,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Naphtha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,White Spirit & SBP,0.0,0.0,0.0,0.0,5061872.613881384,0.0,0.0,11541.602463297693,0.0,0.0,0.0,639272.1820151435,0.0,0.0,0.0,0.0,0.0,0.0,4863248.701831041,0.0,0.0,0.0,0.0,0.0,0.0,913.1718906018368,0.0,0.0,0.0,0.0,0.0,0.0,232993.819052582,0.0,0.0,11508.700377824936,0.0,0.0,0.0,0.0,0.0,0.0,59862.66295530967,0.0,0.0,0.0,0.0,0.0,0.0,3851.3152743624673,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Lubricants,0.0,0.0,0.0,0.0,4929.700562224576,0.0,0.0,184049.86019937968,0.0,0.0,0.0,1695368.4329997941,0.0,0.0,0.0,0.0,0.0,0.0,2786396.551839412,0.0,0.0,0.0,0.0,0.0,0.0,4559.252425797018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197398.64745227905,0.0,0.0,0.0,0.0,0.0,0.0,1232.4536369720624,0.0,0.0,0.0,0.0,0.0,0.0,89076.96815047716,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Bitumen,0.0,0.0,0.0,0.0,882296.4100582679,0.0,0.0,185.13151838694372,0.0,0.0,0.0,6420420.834338862,0.0,0.0,0.0,0.0,0.0,0.0,11618387.329338904,0.0,0.0,0.0,0.0,0.0,0.0,3619.549146267346,0.0,0.0,0.0,0.0,0.0,0.0,74205.05362750447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187988.23314765136,0.0,0.0,0.0,0.0,0.0,0.0,128.89088020303038,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Paraffin Waxes,0.0019518545287086737,0.0,0.0,0.0,79518.7682295741,0.0,0.0,135.68038902624673,0.0,0.0,0.0,11909675.55450813,0.0,0.0,0.0,0.0,0.0,0.0,110163.8401886189,0.0,0.0,0.0,0.0,0.0,0.0,9733.728957862451,0.0,0.0,0.0012228410222474,0.0,0.0,0.0,0.0,0.0,0.0,384.6726517803688,0.0,0.0,0.0,0.0,0.0,0.0,5099.364814052449,0.0,0.0,0.0,0.0,0.0,0.0,844.5655714812832,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Petroleum Coke,1555609.3642406007,0.0,0.0,0.0,0.0,0.0,0.0,129691.3883093279,0.0,0.0,0.0,35164146.05494037,0.0,0.0,0.0,0.0,0.0,0.0,1321704.8028981967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.2494910382331,0.0,0.0,0.0,0.0,0.0,0.0,4234778.806286138,0.0,0.0,0.0,0.0,0.0,0.0,79280916.93860845,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,Non-specified Petroleum Products,0.0,0.0,0.0,0.0,215950.1823199146,0.0,0.0,13449.97538414543,0.0,14.1584945120348,0.0,44762021.4927243,0.0,0.0,0.0,0.0,0.0,0.0,584978.6589303934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12111.40911890424,0.0,0.0,763.738398772664,0.0,0.0,0.0,0.0,0.0,0.0,37384.82433524917,0.0,129.00497605050296,0.0,0.0,0.0,0.0,22970.16868955453,0.0,469.1755646655156,0.0,0.0,0.0,0.0
USA,Commodity,Nuclear fuel,0.0,0.0,13929.833038886805,0.0286108266861136,77257445.64323883,0.0,0.0,0.0,2412.0937309694614,13743957.50502645,784557.1814604403,27578520.190275688,0.0,0.0,0.0,0.0,0.0,0.0,2384240.4194185105,0.0,0.0,0.0,0.0,19481.784661516944,0.0,16377665.113153664,0.0,0.0,0.0,0.0,0.0,0.0,526256.8578700394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4835716539181933,2736.5950328824947,0.0,0.0,0.0,0.0,0.0,310340.2814990068,7810.288562120075,433094.7340806123,0.0,0.0,0.0
USA,Commodity,"Plastics, basic",0.0,6307.685228446888,2286165274.828843,6445.863084794623,4656015.431174081,0.0,0.0,102918.53880246538,54925.35823227133,179781704.91249755,93303.35857721906,1006373450.6248358,0.0,0.0,0.0,0.0,0.0,0.0,12878230.232785324,0.0,0.0,0.0,0.0,17273139.66600776,0.0,14657023.7114388,0.0,0.0,0.0,0.0,9763900.59329106,23918.898564002084,5452.259807314403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404571.23644405697,14994608.079440704,14363859.408783788,620810.2094006106,0.0,0.0,0.0,409790.6271090166,22064772.143827733,24725490.86208134,506098.4316157021,0.0,0.0,0.0
USA,Commodity,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,Commodity,N-fertiliser,23428.226398271043,0.71037445688784,14402.993735329768,1349.4212222181702,3083.0017246328216,0.0,0.0,2851138.3755289624,0.0,2974.0856679276367,125.01766374921048,14229.896571347508,0.0,0.0,9318299.155190948,0.0,0.0,0.0,455348.6977079439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774413.158889278,0.0,0.0,0.0,0.0,0.0,0.0,18633.94214241545,0.0,81.50520689041005,0.0,0.0,0.0,0.0,94.58641504128543,0.0,1113.6163635768128,0.0,0.0,0.0,0.0
